price,carpet_area,bedroom,bathroom,transaction_type,floor_category,luxury_category,property_type,regions,balconies_iter,furnished_status_imputed,additional_room
5.75,1890.0,3.0,3.0,new property,High Floor,Medium,flat,new delhi,4.0,1,1.0
0.65,584.0,2.0,2.0,resale,Mid Floor,Low,flat,beyond thane,2.0,0,0.0
1.28,1562.0,3.0,3.0,resale,Mid Floor,Low,flat,bangalore,2.0,0,0.0
8.15,2561.0,3.0,4.0,resale,High Floor,Medium,residential,noida,3.0,1,0.0
1.05,1250.0,3.0,2.0,resale,High Floor,Low,flat,noida,4.0,1,0.0
1.2,777.0,2.0,2.0,resale,Mid Floor,Medium,flat,noida,3.0,1,1.0
1.0,902.0,2.0,2.0,resale,Mid Floor,Low,flat,pune,2.0,0,0.0
1.0,1155.0,2.0,2.0,resale,Low Floor,Medium,flat,bangalore,2.0,2,1.0
2.95,1674.0,3.0,4.0,resale,High Floor,Medium,flat,bangalore,2.0,0,1.0
0.44,1250.0,3.0,2.0,new property,Low Floor,Low,builder-floor,noida,3.0,2,0.0
0.53,518.0,2.0,2.0,resale,Low Floor,Low,flat,navi mumbai,2.0,0,0.0
0.9,909.0,2.0,2.0,resale,High Floor,Low,flat,greater noida,2.0,1,0.0
0.95,900.0,3.0,2.0,new property,Low Floor,Low,builder-floor,new delhi,3.0,1,0.0
1.46,1300.0,3.0,3.0,resale,Mid Floor,Low,flat,pune,3.0,0,0.0
3.35,750.0,2.0,2.0,resale,Mid Floor,Low,flat,mumbai,2.0,0,0.0
0.92,576.0,2.0,2.0,resale,Mid Floor,Low,flat,beyond thane,2.0,1,0.0
2.9,1500.0,3.0,3.0,resale,Mid Floor,High,flat,new delhi,3.0,1,0.0
0.4,630.0,2.0,2.0,new property,High Floor,Medium,villa,greater noida,2.0,1,1.0
2.8,2000.0,6.0,5.0,new property,Low Floor,High,residential,bangalore,4.0,2,1.0
0.55,825.0,2.0,2.0,resale,High Floor,Low,flat,beyond thane,2.0,1,0.0
0.87,1300.0,3.0,2.0,new property,Mid Floor,Medium,flat,bangalore,2.0,1,1.0
4.5,4000.0,4.0,4.0,resale,Low Floor,Medium,penthouse,bangalore,4.0,0,0.0
1.3,1200.0,3.0,3.0,resale,High Floor,Medium,villa,beyond thane,3.0,2,1.0
0.48,568.0,2.0,2.0,resale,Mid Floor,Low,flat,beyond thane,2.0,1,0.0
1.35,608.0,2.0,2.0,resale,Mid Floor,Medium,flat,mumbai,2.0,1,1.0
2.9,1278.0,3.0,2.0,resale,Low Floor,High,flat,bangalore,3.0,0,1.0
1.28,503.0,2.0,2.0,resale,Mid Floor,Low,flat,thane,2.0,1,0.0
1.7,1200.0,4.0,4.0,resale,Low Floor,Medium,residential,bangalore,3.0,1,0.0
1.74,1269.0,3.0,3.0,new property,High Floor,Low,flat,greater noida,4.0,0,0.0
0.45,762.0,2.0,2.0,resale,Low Floor,Low,flat,beyond thane,3.0,1,0.0
6.67,1803.0,4.0,5.0,new property,Low Floor,Medium,flat,mumbai,2.0,0,0.0
0.55,600.0,2.0,2.0,resale,Low Floor,Low,builder-floor,new delhi,2.0,0,0.0
2.5,1120.0,2.0,2.0,resale,High Floor,Medium,flat,mumbai,4.0,1,0.0
0.75,792.0,3.0,3.0,resale,High Floor,Low,flat,noida,3.0,1,0.0
1.6,1391.0,3.0,3.0,new property,High Floor,Medium,flat,bangalore,3.0,0,0.0
0.5,750.0,2.0,2.0,resale,Mid Floor,Low,flat,gurgaon,2.0,0,0.0
1.32,465.0,2.0,2.0,resale,High Floor,Low,flat,thane,2.0,1,0.0
1.05,1510.0,3.0,3.0,resale,Low Floor,Low,flat,bangalore,2.0,1,0.0
4.5,2963.0,5.0,7.0,resale,High Floor,Low,penthouse,greater noida,8.0,0,1.0
0.4,692.0,3.0,2.0,resale,Low Floor,Low,builder-floor,new delhi,3.0,1,0.0
2.3,1373.0,3.0,3.0,resale,High Floor,Medium,flat,bangalore,3.0,0,0.0
0.7,1104.0,2.0,2.0,resale,Mid Floor,Low,builder-floor,bangalore,2.0,1,0.0
3.64,864.0,2.0,2.0,new property,High Floor,Low,flat,mumbai,2.0,0,0.0
3.06,1545.0,5.0,5.0,new property,Mid Floor,Medium,flat,noida,3.0,0,0.0
0.61,726.0,2.0,2.0,resale,Low Floor,Low,flat,pune,2.0,1,0.0
0.53,865.0,2.0,2.0,resale,Low Floor,Low,flat,bangalore,2.0,0,0.0
0.36,723.0,2.0,2.0,resale,Mid Floor,Medium,flat,beyond thane,4.0,0,1.0
1.0,1008.0,3.0,2.0,resale,Mid Floor,Low,flat,pune,3.0,0,0.0
2.99,1493.0,3.0,4.0,new property,High Floor,High,flat,bangalore,2.0,0,1.0
7.35,2618.0,4.0,6.0,resale,Mid Floor,High,flat,bangalore,4.0,0,1.0
0.8,798.0,2.0,2.0,resale,Mid Floor,Low,flat,navi mumbai,2.0,1,0.0
1.75,800.0,2.0,2.0,resale,Mid Floor,Low,flat,mumbai,2.0,0,1.0
1.45,1464.0,3.0,3.0,resale,Low Floor,Low,residential,bangalore,3.0,1,0.0
1.1,919.0,2.0,2.0,resale,Low Floor,Low,flat,bangalore,2.0,0,0.0
1.15,778.0,2.0,2.0,resale,High Floor,Low,flat,thane,2.0,2,0.0
0.8,625.0,2.0,2.0,resale,High Floor,Medium,flat,navi mumbai,2.0,0,0.0
1.15,1153.0,2.0,2.0,resale,Mid Floor,Medium,builder-floor,gurgaon,2.0,0,1.0
3.3,1537.0,2.0,2.0,resale,Low Floor,Low,residential,bangalore,2.0,0,0.0
1.85,1512.0,3.0,3.0,resale,Mid Floor,Low,flat,bangalore,4.0,1,0.0
4.25,1712.0,4.0,4.0,resale,Low Floor,Medium,flat,pune,3.0,0,0.0
0.4,820.0,3.0,2.0,new property,High Floor,Medium,builder-floor,new delhi,2.0,1,0.0
0.75,720.0,2.0,2.0,resale,Low Floor,Low,flat,beyond thane,2.0,1,0.0
3.8,8000.0,10.0,10.0,resale,High Floor,High,residential,bangalore,10.0,0,0.0
3.5,3065.0,4.0,5.0,resale,Mid Floor,Low,penthouse,bangalore,2.0,1,0.0
1.31,2114.0,3.0,5.0,new property,High Floor,Medium,flat,greater noida,3.0,0,0.0
0.5,583.0,2.0,2.0,resale,High Floor,Low,flat,beyond thane,2.0,0,0.0
1.5,984.0,2.0,2.0,new property,Mid Floor,Low,flat,bangalore,2.0,0,0.0
0.28,597.0,2.0,2.0,resale,Mid Floor,Low,flat,beyond thane,2.0,1,0.0
4.95,2439.0,4.0,4.0,new property,High Floor,Medium,flat,noida,5.0,0,0.0
1.8,1943.0,3.0,3.0,resale,Mid Floor,Medium,flat,gurgaon,3.0,1,1.0
0.6,1150.0,2.0,2.0,resale,Mid Floor,Low,flat,bangalore,2.0,1,0.0
1.1,467.0,2.0,2.0,new property,High Floor,Medium,flat,thane,2.0,0,0.0
8.5,1515.0,3.0,4.0,resale,High Floor,Medium,flat,mumbai,3.0,0,1.0
0.96,715.0,2.0,2.0,resale,Mid Floor,Low,flat,thane,2.0,2,0.0
2.25,1572.0,3.0,3.0,resale,Low Floor,High,flat,greater noida,3.0,1,0.0
2.0,1000.0,3.0,3.0,resale,High Floor,Medium,villa,bangalore,2.0,0,0.0
3.4,1828.0,3.0,3.0,resale,High Floor,Low,flat,gurgaon,3.0,0,1.0
2.3,1800.0,5.0,5.0,resale,Mid Floor,Medium,residential,bangalore,4.0,0,0.0
4.25,1346.0,4.0,5.0,resale,Mid Floor,High,flat,mumbai,3.0,0,0.0
2.15,1900.0,3.0,3.0,resale,Low Floor,High,flat,bangalore,2.0,0,0.0
14.6,2620.0,4.0,5.0,resale,High Floor,High,flat,mumbai,4.0,0,1.0
1.8,1450.0,3.0,3.0,resale,High Floor,Medium,flat,bangalore,2.0,1,0.0
3.15,4600.0,5.0,5.0,resale,Low Floor,Medium,residential,bangalore,3.0,2,1.0
0.73,788.0,2.0,2.0,resale,Low Floor,Low,flat,pune,2.0,0,0.0
3.45,1590.0,4.0,4.0,resale,High Floor,High,flat,gurgaon,3.0,0,1.0
1.5,1398.0,3.0,3.0,resale,Mid Floor,Medium,flat,gurgaon,3.0,0,0.0
1.05,859.0,2.0,2.0,resale,High Floor,Low,flat,bangalore,2.0,1,0.0
0.81,1023.0,2.0,2.0,new property,Mid Floor,Low,flat,noida,2.0,1,0.0
1.65,1400.0,3.0,3.0,new property,Low Floor,Medium,flat,bangalore,3.0,0,0.0
2.4,942.0,3.0,2.0,resale,High Floor,High,flat,mumbai,3.0,0,0.0
1.76,1500.0,3.0,3.0,new property,High Floor,High,flat,greater noida,4.0,0,1.0
0.32,665.0,2.0,2.0,new property,Low Floor,Low,flat,beyond thane,2.0,0,0.0
1.08,792.0,2.0,2.0,resale,Mid Floor,Low,flat,navi mumbai,2.0,0,0.0
0.88,640.0,2.0,2.0,resale,High Floor,Low,flat,mumbai,3.0,1,0.0
0.65,932.0,2.0,2.0,resale,Low Floor,Low,flat,bangalore,2.0,1,0.0
1.35,930.0,2.0,2.0,resale,Mid Floor,Low,flat,bangalore,2.0,1,0.0
1.7,1400.0,3.0,3.0,resale,Mid Floor,High,flat,pune,3.0,0,1.0
0.65,1550.0,3.0,3.0,resale,Mid Floor,Low,flat,greater noida,3.0,1,0.0
5.85,3200.0,4.0,5.0,resale,Mid Floor,Medium,builder-floor,gurgaon,3.0,1,1.0
6.0,1269.0,3.0,3.0,new property,Low Floor,Medium,builder-floor,new delhi,3.0,1,1.0
11.21,3600.0,4.0,4.0,new property,High Floor,High,flat,noida,5.0,0,0.0
1.75,815.0,2.0,2.0,resale,High Floor,Low,flat,navi mumbai,2.0,1,0.0
4.1,2250.0,4.0,4.0,new property,Low Floor,Medium,builder-floor,new delhi,2.0,1,1.0
2.42,1800.0,3.0,3.0,new property,High Floor,Medium,flat,pune,2.0,0,0.0
0.75,670.0,2.0,2.0,resale,Mid Floor,Low,flat,pune,2.0,0,0.0
0.98,476.0,2.0,2.0,resale,High Floor,Low,flat,thane,2.0,0,0.0
2.1,1000.0,2.0,2.0,resale,Mid Floor,Low,flat,bangalore,2.0,0,0.0
0.55,677.0,3.0,2.0,resale,Low Floor,Low,builder-floor,new delhi,3.0,1,0.0
3.17,1785.0,4.0,4.0,new property,High Floor,Medium,flat,bangalore,3.0,0,1.0
2.68,1052.0,3.0,3.0,resale,Mid Floor,High,flat,bangalore,3.0,0,0.0
1.25,1564.0,4.0,5.0,resale,High Floor,High,flat,noida,4.0,0,1.0
7.5,1614.0,5.0,6.0,resale,Low Floor,Low,residential,noida,3.0,2,1.0
2.1,1800.0,3.0,3.0,resale,High Floor,Medium,villa,gurgaon,2.0,2,1.0
1.38,500.0,2.0,2.0,new property,High Floor,Low,flat,mumbai,2.0,0,0.0
0.53,550.0,2.0,2.0,resale,Mid Floor,Low,flat,beyond thane,2.0,2,0.0
1.9,1266.0,3.0,3.0,new property,Low Floor,Medium,builder-floor,gurgaon,2.0,1,1.0
1.15,1023.0,2.0,2.0,resale,Low Floor,Low,flat,noida,2.0,0,0.0
7.28,3105.0,4.0,6.0,new property,Mid Floor,High,flat,gurgaon,4.0,0,1.0
0.33,514.0,2.0,2.0,resale,Low Floor,Low,builder-floor,beyond thane,2.0,1,0.0
0.48,950.0,3.0,2.0,resale,High Floor,Medium,villa,noida,2.0,0,1.0
1.25,1535.0,3.0,2.0,resale,High Floor,Low,villa,bangalore,3.0,0,0.0
1.8,1300.0,3.0,3.0,resale,Mid Floor,Low,flat,bangalore,3.0,2,0.0
0.85,970.0,2.0,2.0,resale,Low Floor,Low,flat,bangalore,2.0,2,0.0
1.24,828.0,2.0,2.0,resale,High Floor,Low,flat,navi mumbai,2.0,0,0.0
10.0,7500.0,7.0,7.0,resale,High Floor,High,villa,noida,3.0,2,1.0
1.69,1800.0,4.0,4.0,resale,Mid Floor,Low,flat,pune,2.0,2,0.0
0.75,604.0,2.0,2.0,resale,Low Floor,Low,flat,beyond thane,2.0,0,0.0
3.0,853.0,3.0,4.0,resale,High Floor,Medium,flat,thane,3.0,0,0.0
0.72,729.0,2.0,2.0,resale,Mid Floor,Low,flat,pune,2.0,2,0.0
1.5,1060.0,2.0,2.0,resale,High Floor,Low,residential,bangalore,2.0,0,0.0
0.49,1300.0,2.0,2.0,resale,Mid Floor,Low,builder-floor,noida,2.0,0,0.0
0.95,787.0,2.0,2.0,resale,Mid Floor,Low,flat,bangalore,2.0,1,0.0
6.69,2200.0,4.0,4.0,new property,High Floor,Medium,flat,gurgaon,4.0,2,0.0
5.0,1250.0,3.0,3.0,new property,Low Floor,Medium,builder-floor,new delhi,2.0,1,1.0
1.3,2412.0,8.0,8.0,resale,Mid Floor,High,residential,bangalore,4.0,1,0.0
1.9,1350.0,3.0,3.0,resale,High Floor,Medium,villa,pune,3.0,0,0.0
0.71,832.0,2.0,2.0,resale,Low Floor,Low,flat,bangalore,2.0,0,0.0
1.5,1542.0,3.0,3.0,new property,Mid Floor,High,flat,bangalore,3.0,1,0.0
0.85,720.0,2.0,2.0,resale,Mid Floor,Low,flat,navi mumbai,2.0,1,0.0
0.86,1126.0,2.0,2.0,resale,Mid Floor,Low,flat,bangalore,2.0,1,0.0
3.5,1800.0,3.0,3.0,new property,Low Floor,Medium,builder-floor,new delhi,2.0,0,0.0
0.85,1200.0,2.0,2.0,resale,Low Floor,Low,flat,bangalore,2.0,0,0.0
0.8,928.0,3.0,2.0,resale,Mid Floor,Low,flat,bangalore,3.0,1,0.0
0.52,777.0,2.0,2.0,resale,Mid Floor,Low,flat,pune,3.0,1,0.0
0.85,576.0,2.0,2.0,resale,High Floor,Low,flat,navi mumbai,2.0,0,0.0
1.25,720.0,3.0,2.0,resale,Low Floor,Low,flat,navi mumbai,3.0,1,0.0
0.75,640.0,3.0,2.0,resale,High Floor,Medium,flat,gurgaon,2.0,0,0.0
2.35,1412.0,3.0,3.0,resale,Mid Floor,Medium,flat,bangalore,3.0,0,0.0
0.6,1562.0,4.0,2.0,resale,Low Floor,Medium,residential,gurgaon,3.0,0,0.0
2.0,1483.0,4.0,4.0,resale,High Floor,High,flat,greater noida,4.0,0,1.0
0.6,936.0,3.0,3.0,resale,Mid Floor,Low,flat,navi mumbai,3.0,1,0.0
0.56,750.0,2.0,2.0,resale,Low Floor,Low,flat,bangalore,2.0,1,0.0
2.49,1057.0,3.0,3.0,new property,High Floor,Medium,flat,pune,3.0,0,0.0
1.95,1130.0,3.0,2.0,new property,Low Floor,Low,builder-floor,new delhi,3.0,1,0.0
1.25,936.0,2.0,2.0,resale,Low Floor,Low,flat,thane,2.0,1,0.0
1.1,1440.0,6.0,2.0,resale,Low Floor,Medium,residential,bangalore,3.0,0,0.0
0.68,385.0,2.0,2.0,resale,Mid Floor,Low,flat,thane,2.0,0,0.0
8.0,1582.0,3.0,3.0,resale,High Floor,Medium,flat,mumbai,3.0,1,0.0
1.24,1200.0,3.0,2.0,resale,Mid Floor,Low,flat,bangalore,3.0,0,1.0
1.4,1000.0,2.0,2.0,resale,Mid Floor,Low,flat,gurgaon,3.0,1,0.0
3.5,1670.0,3.0,3.0,resale,High Floor,Medium,flat,navi mumbai,4.0,2,1.0
3.8,3000.0,4.0,4.0,new property,Mid Floor,Medium,flat,bangalore,3.0,0,1.0
0.72,576.0,2.0,2.0,resale,High Floor,Low,flat,thane,2.0,0,0.0
2.33,1866.0,3.0,3.0,new property,High Floor,Low,flat,bangalore,3.0,0,0.0
1.05,833.0,2.0,2.0,resale,Mid Floor,Medium,flat,noida,3.0,1,0.0
1.34,431.0,2.0,2.0,resale,Mid Floor,Low,flat,thane,2.0,0,0.0
1.1,1231.0,3.0,3.0,resale,High Floor,Low,flat,noida,3.0,2,0.0
2.48,1800.0,3.0,3.0,resale,Low Floor,Low,flat,bangalore,2.0,1,0.0
3.25,1850.0,3.0,3.0,new property,Mid Floor,Medium,builder-floor,gurgaon,2.0,1,1.0
4.09,2066.0,4.0,4.0,resale,Low Floor,Medium,flat,noida,5.0,0,1.0
4.5,1081.0,3.0,3.0,resale,Mid Floor,Medium,flat,mumbai,2.0,0,1.0
0.7,723.0,2.0,2.0,resale,Low Floor,Low,flat,greater noida,3.0,0,1.0
0.65,576.0,2.0,2.0,resale,High Floor,Low,flat,beyond thane,2.0,1,0.0
0.7,551.0,2.0,2.0,resale,Mid Floor,Low,flat,navi mumbai,2.0,2,0.0
3.5,1008.0,3.0,3.0,resale,Mid Floor,Low,flat,thane,3.0,1,0.0
2.25,636.0,2.0,2.0,resale,Low Floor,Low,flat,mumbai,2.0,1,0.0
2.8,750.0,2.0,2.0,resale,Mid Floor,Medium,flat,mumbai,2.0,1,1.0
0.48,590.0,2.0,2.0,new property,Low Floor,Low,builder-floor,new delhi,2.0,1,0.0
11.0,3698.0,10.0,10.0,resale,Low Floor,High,residential,gurgaon,4.0,0,0.0
2.75,1900.0,3.0,3.0,resale,Low Floor,Medium,flat,bangalore,2.0,2,0.0
0.85,1500.0,3.0,3.0,new property,High Floor,Medium,villa,greater noida,3.0,1,0.0
2.8,863.0,4.0,4.0,resale,Low Floor,Medium,flat,thane,3.0,2,0.0
1.4,1109.0,2.0,2.0,resale,Mid Floor,Medium,flat,pune,2.0,1,0.0
1.2,824.0,2.0,2.0,resale,High Floor,Medium,flat,pune,2.0,0,0.0
1.95,1198.0,3.0,3.0,resale,High Floor,Low,flat,bangalore,3.0,0,0.0
4.2,1763.0,2.0,2.0,resale,High Floor,Medium,residential,bangalore,2.0,0,1.0
0.57,710.0,2.0,2.0,resale,Mid Floor,Low,flat,beyond thane,2.0,1,0.0
7.0,2400.0,4.0,4.0,resale,High Floor,Medium,residential,bangalore,4.0,1,1.0
1.3,900.0,3.0,2.0,resale,Mid Floor,Medium,builder-floor,new delhi,3.0,0,0.0
5.65,2800.0,4.0,4.0,resale,High Floor,Medium,villa,bangalore,2.0,0,1.0
1.2,550.0,2.0,2.0,resale,Mid Floor,Medium,flat,navi mumbai,2.0,1,0.0
0.7,689.0,2.0,2.0,resale,Mid Floor,Low,flat,noida,4.0,1,1.0
0.86,407.0,2.0,2.0,resale,Mid Floor,Low,flat,navi mumbai,2.0,1,0.0
2.25,2400.0,5.0,5.0,resale,High Floor,High,residential,bangalore,5.0,2,1.0
2.25,1323.0,3.0,3.0,resale,Low Floor,Low,flat,gurgaon,3.0,1,0.0
2.25,2240.0,4.0,4.0,resale,High Floor,Medium,villa,bangalore,2.0,2,0.0
1.1,1205.0,3.0,3.0,resale,Low Floor,Low,flat,noida,3.0,1,0.0
0.51,562.0,2.0,2.0,resale,Low Floor,Low,builder-floor,new delhi,2.0,2,0.0
0.8,776.0,2.0,2.0,new property,High Floor,Low,flat,pune,2.0,0,0.0
3.7,1300.0,3.0,3.0,resale,Low Floor,Medium,flat,gurgaon,3.0,0,0.0
1.2,735.0,2.0,2.0,resale,Mid Floor,Low,flat,mumbai,3.0,0,0.0
0.59,607.0,2.0,2.0,resale,Mid Floor,Low,flat,beyond thane,2.0,0,0.0
2.18,3060.0,7.0,4.0,resale,High Floor,Medium,builder-floor,gurgaon,4.0,2,0.0
0.75,845.0,2.0,2.0,resale,High Floor,Medium,flat,greater noida,2.0,1,0.0
2.2,4128.0,10.0,10.0,resale,Low Floor,High,residential,bangalore,5.0,1,0.0
2.38,1040.0,2.0,2.0,resale,Low Floor,Low,flat,bangalore,2.0,2,0.0
2.0,1216.0,3.0,3.0,new property,Mid Floor,Medium,flat,gurgaon,2.0,1,1.0
0.88,1232.0,3.0,2.0,resale,Low Floor,Low,flat,bangalore,3.0,2,0.0
0.36,630.0,2.0,2.0,resale,Mid Floor,Low,flat,pune,2.0,1,0.0
1.5,665.0,2.0,2.0,new property,Low Floor,Low,flat,navi mumbai,2.0,1,1.0
0.6,745.0,3.0,2.0,new property,Mid Floor,Low,flat,gurgaon,3.0,0,0.0
2.8,1562.0,3.0,3.0,resale,Mid Floor,High,flat,noida,5.0,0,1.0
0.92,610.0,2.0,2.0,resale,Mid Floor,Low,flat,thane,2.0,0,0.0
1.24,1065.0,3.0,2.0,new property,High Floor,Low,flat,beyond thane,3.0,0,0.0
3.4,3040.0,4.0,4.0,resale,High Floor,Low,villa,bangalore,3.0,0,0.0
1.85,1600.0,3.0,3.0,resale,Low Floor,Low,flat,new delhi,3.0,0,1.0
0.75,900.0,2.0,2.0,resale,Low Floor,Low,builder-floor,new delhi,2.0,0,0.0
5.2,2462.0,4.0,5.0,resale,High Floor,High,flat,noida,3.0,0,1.0
2.6,1518.0,3.0,3.0,resale,Low Floor,Low,flat,bangalore,3.0,0,0.0
12.5,3516.0,6.0,5.0,resale,Low Floor,Medium,residential,gurgaon,8.0,0,1.0
5.0,4320.0,4.0,4.0,new property,Low Floor,Low,builder-floor,gurgaon,2.0,1,0.0
3.75,2400.0,4.0,4.0,new property,Low Floor,Medium,builder-floor,gurgaon,2.0,0,1.0
3.1,1325.0,3.0,4.0,resale,High Floor,High,flat,thane,3.0,0,0.0
1.8,1600.0,3.0,3.0,resale,Low Floor,Medium,flat,bangalore,3.0,0,0.0
0.74,900.0,3.0,3.0,resale,Low Floor,Medium,residential,greater noida,2.0,0,1.0
1.0,500.0,2.0,2.0,resale,Low Floor,Low,builder-floor,new delhi,2.0,1,0.0
4.25,2044.0,4.0,5.0,resale,High Floor,Medium,flat,bangalore,2.0,0,1.0
13.75,5985.0,4.0,5.0,resale,Mid Floor,High,flat,bangalore,3.0,0,0.0
5.0,801.0,2.0,2.0,resale,Mid Floor,Low,flat,mumbai,2.0,2,0.0
0.7,480.0,7.0,3.0,resale,Mid Floor,Medium,residential,bangalore,3.0,2,0.0
5.6,2000.0,3.0,3.0,resale,High Floor,Medium,villa,noida,3.0,0,1.0
0.65,939.0,3.0,2.0,resale,Mid Floor,Medium,builder-floor,noida,3.0,1,0.0
1.5,792.0,3.0,3.0,resale,Low Floor,Medium,flat,navi mumbai,3.0,2,0.0
1.41,880.0,3.0,3.0,new property,Low Floor,Low,flat,bangalore,3.0,0,0.0
1.35,1080.0,3.0,3.0,resale,High Floor,Low,flat,bangalore,2.0,1,0.0
1.18,900.0,3.0,2.0,new property,High Floor,Low,flat,bangalore,3.0,0,0.0
0.92,384.0,2.0,2.0,resale,Mid Floor,Low,flat,thane,2.0,1,0.0
1.35,952.0,3.0,3.0,resale,Mid Floor,Low,flat,thane,3.0,1,0.0
1.8,1485.0,4.0,3.0,resale,Mid Floor,Medium,flat,greater noida,4.0,1,0.0
0.8,936.0,2.0,2.0,resale,High Floor,Low,flat,navi mumbai,2.0,0,0.0
2.47,1287.0,3.0,3.0,resale,Mid Floor,Low,flat,pune,3.0,2,0.0
1.6,1080.0,4.0,3.0,resale,Low Floor,Low,flat,pune,3.0,0,0.0
4.39,1921.0,3.0,4.0,new property,High Floor,High,flat,gurgaon,4.0,0,1.0
0.47,626.0,2.0,2.0,resale,Mid Floor,Low,flat,pune,2.0,0,0.0
1.15,1302.0,3.0,3.0,resale,Mid Floor,Medium,flat,bangalore,3.0,1,0.0
1.0,666.0,2.0,2.0,resale,Low Floor,Low,flat,thane,2.0,2,0.0
1.05,736.0,2.0,2.0,resale,High Floor,Low,flat,pune,3.0,2,0.0
1.69,1104.0,3.0,2.0,resale,Mid Floor,Low,flat,bangalore,3.0,1,0.0
4.47,2400.0,4.0,5.0,resale,Low Floor,High,flat,gurgaon,6.0,2,1.0
2.75,1350.0,3.0,3.0,resale,Mid Floor,Medium,builder-floor,new delhi,2.0,1,1.0
1.6,504.0,2.0,2.0,resale,Mid Floor,Low,flat,thane,2.0,2,0.0
1.1,1444.0,3.0,3.0,resale,Low Floor,Low,flat,greater noida,4.0,1,0.0
0.75,480.0,3.0,3.0,resale,High Floor,Medium,residential,bangalore,3.0,2,0.0
1.8,1699.0,3.0,3.0,resale,High Floor,High,flat,navi mumbai,3.0,0,0.0
3.8,958.0,3.0,3.0,resale,High Floor,High,flat,mumbai,3.0,2,0.0
0.9,900.0,3.0,3.0,resale,Mid Floor,Low,flat,pune,3.0,0,1.0
2.0,1160.0,3.0,3.0,resale,Mid Floor,Low,flat,bangalore,3.0,0,0.0
0.49,758.0,2.0,2.0,resale,High Floor,Low,flat,greater noida,2.0,0,0.0
1.5,2000.0,4.0,4.0,resale,High Floor,Medium,villa,bangalore,3.0,0,0.0
0.32,432.0,2.0,2.0,resale,Mid Floor,Low,flat,beyond thane,2.0,1,0.0
1.45,886.0,2.0,2.0,resale,High Floor,Medium,flat,noida,2.0,0,0.0
0.4,600.0,2.0,2.0,resale,Low Floor,Low,flat,pune,3.0,1,0.0
1.35,1055.0,3.0,3.0,resale,Mid Floor,Low,flat,navi mumbai,3.0,1,0.0
3.2,1210.0,3.0,4.0,resale,Mid Floor,Medium,flat,mumbai,3.0,0,1.0
1.6,1406.0,3.0,3.0,new property,Low Floor,Low,builder-floor,gurgaon,3.0,1,0.0
11.83,3555.0,4.0,5.0,resale,High Floor,Medium,flat,gurgaon,4.0,1,1.0
0.65,975.0,2.0,2.0,resale,Low Floor,Low,flat,bangalore,2.0,1,0.0
1.05,1900.0,4.0,3.0,new property,Low Floor,Medium,builder-floor,new delhi,2.0,2,1.0
1.1,846.0,2.0,2.0,resale,Mid Floor,Low,flat,bangalore,2.0,0,0.0
2.4,1556.0,3.0,3.0,resale,Low Floor,Low,flat,gurgaon,2.0,1,1.0
0.85,810.0,2.0,2.0,resale,Mid Floor,Low,flat,navi mumbai,2.0,0,0.0
3.04,1765.0,4.0,4.0,new property,High Floor,Low,flat,navi mumbai,3.0,0,0.0
3.28,1932.0,4.0,4.0,new property,High Floor,Medium,flat,greater noida,4.0,0,0.0
4.0,1359.0,4.0,4.0,resale,Mid Floor,Medium,flat,gurgaon,3.0,1,0.0
1.9,1136.0,3.0,2.0,resale,High Floor,High,flat,greater noida,4.0,1,0.0
0.5,950.0,2.0,2.0,resale,Low Floor,Low,flat,gurgaon,2.0,1,0.0
1.15,1402.0,3.0,2.0,resale,High Floor,Low,flat,bangalore,3.0,2,0.0
1.12,1200.0,3.0,2.0,resale,High Floor,Medium,flat,noida,3.0,1,1.0
0.56,1239.0,3.0,3.0,resale,High Floor,Medium,villa,greater noida,3.0,1,1.0
3.45,2100.0,5.0,4.0,resale,Low Floor,Medium,residential,bangalore,3.0,0,0.0
6.6,1900.0,3.0,3.0,new property,Mid Floor,High,flat,new delhi,4.0,1,1.0
0.8,986.0,3.0,3.0,resale,Low Floor,Medium,flat,greater noida,3.0,1,0.0
1.36,918.0,3.0,3.0,resale,High Floor,Medium,villa,pune,2.0,0,0.0
0.32,795.0,2.0,2.0,resale,Low Floor,Low,flat,greater noida,2.0,2,0.0
0.82,1050.0,2.0,2.0,resale,High Floor,Medium,flat,greater noida,2.0,1,0.0
1.08,1180.0,3.0,3.0,new property,High Floor,Low,flat,pune,2.0,0,0.0
0.99,750.0,2.0,2.0,new property,Low Floor,Medium,flat,pune,2.0,0,1.0
2.2,1350.0,3.0,2.0,resale,Low Floor,Medium,flat,new delhi,2.0,0,1.0
1.75,1320.0,2.0,2.0,resale,Low Floor,Medium,flat,noida,2.0,0,1.0
0.83,767.0,2.0,2.0,new property,Mid Floor,Low,flat,pune,2.0,0,0.0
4.25,1800.0,3.0,3.0,resale,Low Floor,Medium,flat,new delhi,3.0,0,1.0
1.6,1350.0,3.0,2.0,resale,Mid Floor,Low,flat,new delhi,2.0,1,1.0
0.35,540.0,2.0,2.0,resale,Low Floor,Low,flat,navi mumbai,2.0,1,0.0
0.75,720.0,3.0,2.0,resale,Mid Floor,Low,builder-floor,bangalore,3.0,2,0.0
1.75,1450.0,2.0,2.0,new property,High Floor,Low,flat,greater noida,2.0,2,0.0
1.35,600.0,2.0,2.0,resale,High Floor,Low,flat,navi mumbai,3.0,0,1.0
